fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,8,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
4,TEST,0.52,0.6666666666666666,1.0,0.07692307692307693,0.2773500981126146,8,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,8,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,8,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.67,0.6854545454545454,0.7844444444444443,0.5745454545454545,0.6700988959997122,8,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.536,0.6093722369584438,0.7803030303030304,0.3142857142857143,0.4613641753779569,8,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.4,0.5,0.6666666666666666,0.18181818181818182,0.3481553119113957,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
1,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
2,TEST,0.44,0.5625,0.75,0.15384615384615385,0.3396831102433787,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
3,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
5,TEST,0.72,0.6666666666666666,0.6363636363636364,0.7857142857142857,0.7071067811865476,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.51,0.6124155844155844,0.8511111111111112,0.22727272727272724,0.4070303886588431,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.5279999999999999,0.6302927927927928,0.843939393939394,0.23406593406593407,0.29706378021668817,8,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
1,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
2,TEST,0.44,0.125,0.08333333333333333,0.7692307692307693,0.25318484177091666,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
3,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
4,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
5,TEST,0.56,0.56,0.6363636363636364,0.5,0.5640760748177662,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6599999999999999,0.6120300751879698,0.6066666666666667,0.7018181818181819,0.6428534465264784,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.52,0.39577871148459387,0.37727272727272726,0.6538461538461539,0.45811067481364526,8,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
1,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
2,TEST,0.4,0.4,0.4166666666666667,0.38461538461538464,0.40032038451271784,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
3,TEST,0.6,0.5,0.4166666666666667,0.7692307692307693,0.5661385170722979,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
4,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.5599999999999999,0.5498023715415019,0.6044444444444445,0.52,0.5388911027597303,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.56,0.570937019969278,0.6469696969696971,0.48461538461538467,0.5401558279216465,8,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
1,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.65,0.36363636363636365,0.2222222222222222,1.0,0.4714045207910317,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
2,TEST,0.44,0.0,0.0,0.8461538461538461,0.0,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
3,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.7142857142857143,1.0,0.2,0.4472135954999579,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
5,TEST,0.52,0.6470588235294118,1.0,0.14285714285714285,0.3779644730092272,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.5700000000000001,0.580180688876341,0.7333333333333333,0.42181818181818187,0.4604854733820488,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.512,0.5227758200054216,0.75,0.30549450549450546,0.30056411270967515,8,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
1,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
2,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.5714285714285714,0.4444444444444444,0.9090909090909091,0.6356417261637282,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
3,TEST,0.6,0.2857142857142857,0.16666666666666666,1.0,0.408248290463863,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
4,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
5,TEST,0.76,0.625,0.45454545454545453,1.0,0.674199862463242,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6699999999999999,0.6376190476190476,0.6733333333333335,0.6672727272727274,0.6459431559041722,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.584,0.49318987908643075,0.45757575757575764,0.6923076923076923,0.5212576906827548,16,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
1,TEST,0.72,0.6956521739130435,0.6666666666666666,0.7692307692307693,0.7161148740394329,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
2,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
3,TEST,0.72,0.7586206896551724,0.9166666666666666,0.5384615384615384,0.7025594235292439,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
4,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6100000000000001,0.6388228476329163,0.76,0.4818181818181818,0.6001684376512718,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.624,0.662649444508515,0.7803030303030303,0.4835164835164836,0.5972060269397133,16,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.5,0.6153846153846154,0.8888888888888888,0.18181818181818182,0.40201512610368484,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
1,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
2,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.55,0.0,0.0,1.0,0.0,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
3,TEST,0.56,0.26666666666666666,0.16666666666666666,0.9230769230769231,0.3922322702763681,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.7142857142857143,1.0,0.2,0.4472135954999579,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
5,TEST,0.56,0.6666666666666666,1.0,0.21428571428571427,0.4629100498862757,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.55,0.5326007326007326,0.7777777777777778,0.3490909090909091,0.3404063174052169,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.52,0.5755378908320085,0.8166666666666667,0.25824175824175827,0.24613522565240986,16,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
1,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
2,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
3,TEST,0.72,0.7407407407407407,0.8333333333333334,0.6153846153846154,0.716114874039433,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.65,0.5333333333333333,0.4444444444444444,0.8181818181818182,0.6030226891555273,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
4,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.5882352941176471,0.5,0.8,0.6324555320336759,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
5,TEST,0.76,0.625,0.45454545454545453,1.0,0.674199862463242,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.65,0.6039674051438757,0.611111111111111,0.6872727272727273,0.6301406575810165,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.64,0.6536021505376344,0.7242424242424242,0.5538461538461539,0.603834096027704,16,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
1,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
2,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
3,TEST,0.76,0.7692307692307693,0.8333333333333334,0.6923076923076923,0.75955452531275,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
5,TEST,0.72,0.6666666666666666,0.6363636363636364,0.7857142857142857,0.7071067811865476,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.63,0.6486015037593984,0.7422222222222221,0.5381818181818182,0.619643409193362,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.64,0.6639201658556497,0.7606060606060605,0.5263736263736264,0.5828646600362203,16,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
1,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
3,TEST,0.72,0.6666666666666666,0.5833333333333334,0.8461538461538461,0.7025594235292439,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
4,TEST,0.4,0.4,0.4166666666666667,0.38461538461538464,0.40032038451271784,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.56,0.5976190476190476,0.76,0.38909090909090915,0.4837062334961789,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.536,0.5713227513227512,0.6636363636363637,0.42417582417582417,0.4868488604986644,16,0.001,1e-05,0.5,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
1,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
2,TEST,0.56,0.42105263157894735,0.3333333333333333,0.7692307692307693,0.5063696835418333,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
3,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.65,0.5333333333333333,0.4444444444444444,0.8181818181818182,0.6030226891555273,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
4,TEST,0.56,0.47619047619047616,0.4166666666666667,0.6923076923076923,0.5370861555295747,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
5,TEST,0.64,0.5714285714285714,0.5454545454545454,0.7142857142857143,0.6241877839323592,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6599999999999999,0.6364349376114082,0.6733333333333335,0.6472727272727272,0.6468776112523524,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.6000000000000001,0.5501445922498555,0.5424242424242424,0.6505494505494506,0.5804554443642574,32,0.001,0.0,0.0,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
2,TEST,0.44,0.46153846153846156,0.5,0.38461538461538464,0.4385290096535146,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.674199862463242,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.59,0.6088274044795783,0.6933333333333334,0.5,0.5836478834827935,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.56,0.6031581321903902,0.7106060606060607,0.4197802197802198,0.5225289803961097,32,0.001,0.0,0.3,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
1,TEST,0.72,0.7407407407407407,0.8333333333333334,0.6153846153846154,0.716114874039433,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
2,TEST,0.52,0.6666666666666666,1.0,0.07692307692307693,0.2773500981126146,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
3,TEST,0.6,0.7058823529411765,1.0,0.23076923076923078,0.4803844614152614,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.53,0.6339544513457557,0.8933333333333333,0.22727272727272724,0.41765621732232905,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.6,0.6908492202609849,0.9303030303030303,0.2989010989010989,0.43152257846502734,32,0.001,0.0,0.5,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.55,0.47058823529411764,0.4444444444444444,0.6363636363636364,0.5318160234783105,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
1,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
2,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
3,TEST,0.68,0.6363636363636364,0.5833333333333334,0.7692307692307693,0.6698641270570838,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.3076923076923077,0.2222222222222222,0.8181818181818182,0.4264014327112209,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
4,TEST,0.52,0.14285714285714285,0.08333333333333333,0.9230769230769231,0.2773500981126146,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.5,0.4,0.8,0.5656854249492381,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
5,TEST,0.72,0.5333333333333333,0.36363636363636365,1.0,0.6030226891555273,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.63,0.5280245296499166,0.48,0.7600000000000001,0.5900408353384733,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
MEAN,TEST,0.616,0.4421899668958492,0.3560606060606061,0.8461538461538461,0.5197036850487355,32,0.001,1e-05,0.0,9,resize_cube64_hu_m300_1400
1,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
1,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
2,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
3,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,32,0.001,1e-05,0.3,9,resize_cube64_hu_m300_1400
