fold,set,accuracy,f1,tpr,tnr,gmean,auc,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.46794871794871795,16,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6262626262626262,16,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.532051282051282,16,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,0.4444444444444444,16,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
4,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,0.641025641025641,16,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.55,0.64,0.8,0.3,0.4898979485566356,0.48,16,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
5,TEST,0.72,0.72,0.8181818181818182,0.6428571428571429,0.7252406676228423,0.7337662337662338,16,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.5900000000000001,0.6274660564454615,0.76,0.4418181818181818,0.5718353056081568,0.5202424242424242,16,0.001,8
MEAN,TEST,0.5599999999999999,0.5517359617682198,0.646969696969697,0.48241758241758237,0.5038677271266533,0.5954711954711955,16,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6666666666666666,32,0.001,0,0,8,resize_cube128_hu_m600_1500
1,TEST,0.68,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6793662204867574,0.6153846153846154,32,0.001,0,0,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,0.42424242424242425,32,0.001,0,0,8,resize_cube128_hu_m600_1500
2,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,0.4423076923076923,32,0.001,0,0,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.7676767676767676,32,0.001,0,0,8,resize_cube128_hu_m600_1500
3,TEST,0.44,0.46153846153846156,0.5,0.38461538461538464,0.4385290096535146,0.4807692307692307,32,0.001,0,0,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,0.4949494949494949,32,0.001,0,0,8,resize_cube128_hu_m600_1500
4,TEST,0.68,0.6,0.5,0.8461538461538461,0.6504436355879909,0.6987179487179488,32,0.001,0,0,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.65,0.6666666666666666,0.7,0.6,0.648074069840786,0.5800000000000001,32,0.001,0,0,8,resize_cube128_hu_m600_1500
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,0.5649350649350651,32,0.001,0,0,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.61,0.6272727272727272,0.7177777777777777,0.52,0.6095718524077629,0.5867070707070707,32,0.001,8
MEAN,TEST,0.5760000000000001,0.5504029304029304,0.5636363636363637,0.5934065934065933,0.5626812409699787,0.5604229104229105,32,0.001,8
1,VALIDATION,0.75,0.782608695652174,1.0,0.5454545454545454,0.7385489458759964,0.7373737373737373,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
1,TEST,0.56,0.6857142857142857,1.0,0.15384615384615385,0.3922322702763681,0.5897435897435898,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,0.4646464646464646,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
2,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.4807692307692308,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6565656565656566,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
3,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,0.48717948717948717,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.5252525252525253,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
4,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,0.6666666666666666,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,0.5900000000000001,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
5,TEST,0.84,0.8181818181818182,0.8181818181818182,0.8571428571428571,0.8374357893586238,0.8636363636363635,32,0.001,0,0.3,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.65,0.6907246376811594,0.8511111111111112,0.48545454545454536,0.6349083878265992,0.5947676767676768,32,0.001,8
MEAN,TEST,0.584,0.6450682650682651,0.7803030303030304,0.4021978021978022,0.5221058918076297,0.6175990675990676,32,0.001,8
1,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,0.6565656565656566,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
1,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,0.5705128205128205,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.45454545454545453,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,0.4487179487179487,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6161616161616161,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.5384615384615384,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.5151515151515151,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
4,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,0.6538461538461537,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.55,0.5714285714285714,0.6,0.5,0.5477225575051661,0.54,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,0.8636363636363636,32,0.001,0,0.5,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.55,0.6203933747412009,0.8088888888888889,0.33636363636363636,0.49545156763936127,0.5564848484848485,32,0.001,8
MEAN,TEST,0.5599999999999999,0.6371210823159849,0.7969696969696971,0.34175824175824177,0.48777868951753084,0.615034965034965,32,0.001,8
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,0.6363636363636362,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
1,TEST,0.56,0.47619047619047616,0.4166666666666667,0.6923076923076923,0.5370861555295747,0.4230769230769231,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.5454545454545454,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,0.5256410256410257,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.6161616161616161,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
3,TEST,0.4,0.4,0.4166666666666667,0.38461538461538464,0.40032038451271784,0.3717948717948718,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,0.5252525252525253,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
4,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,0.673076923076923,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,0.5499999999999999,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
5,TEST,0.84,0.8,0.7272727272727273,0.9285714285714286,0.8217814036133182,0.883116883116883,32,0.001,1e-05,0,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.62,0.6165656565656567,0.6755555555555556,0.5745454545454545,0.6193888784288818,0.5746464646464646,32,0.001,8
MEAN,TEST,0.576,0.5359653679653681,0.5121212121212121,0.631868131868132,0.5646719663488241,0.5753413253413253,32,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.7070707070707071,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
1,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,0.5769230769230769,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,0.4949494949494949,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
2,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.4166666666666667,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6565656565656566,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.5192307692307693,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,0.49494949494949503,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
4,TEST,0.6,0.4444444444444444,0.3333333333333333,0.8461538461538461,0.5310850045437944,0.6153846153846154,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.5,0.4444444444444444,0.4,0.6,0.4898979485566356,0.55,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
5,TEST,0.76,0.7272727272727273,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.7597402597402598,32,0.001,1e-05,0.3,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.5700000000000001,0.5813131313131313,0.6799999999999999,0.4836363636363636,0.5620643259691488,0.5807070707070707,32,0.001,8
MEAN,TEST,0.576,0.5927874571138328,0.6787878787878789,0.4802197802197802,0.5185153430143299,0.5775890775890776,32,0.001,8
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6666666666666667,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
1,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,0.5384615384615384,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,0.4646464646464646,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.4423076923076923,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
3,VALIDATION,0.55,0.18181818181818182,0.1111111111111111,0.9090909090909091,0.3178208630818641,0.5858585858585859,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
3,TEST,0.44,0.2222222222222222,0.16666666666666666,0.6923076923076923,0.3396831102433787,0.5,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,0.46464646464646464,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
4,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,0.6217948717948718,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
5,VALIDATION,0.55,0.4,0.3,0.8,0.4898979485566356,0.48000000000000004,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
5,TEST,0.68,0.6,0.5454545454545454,0.7857142857142857,0.6546536707079771,0.7012987012987014,32,0.001,1e-05,0.5,8,resize_cube128_hu_m600_1500
MEAN,VALIDATION,0.57,0.505494071146245,0.5933333333333333,0.5599999999999999,0.49449239357780544,0.5323636363636364,32,0.001,8
MEAN,TEST,0.512,0.5105723905723906,0.5924242424242425,0.434065934065934,0.43682342434129195,0.5607725607725608,32,0.001,8
1,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,0.7676767676767676,4,0.001,0,0,8,resize_cube128_hu_m300_1400
1,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,0.532051282051282,4,0.001,0,0,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,0.4848484848484848,4,0.001,0,0,8,resize_cube128_hu_m300_1400
2,TEST,0.4,0.4,0.4166666666666667,0.38461538461538464,0.40032038451271784,0.4551282051282051,4,0.001,0,0,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,0.6262626262626262,4,0.001,0,0,8,resize_cube128_hu_m300_1400
3,TEST,0.44,0.46153846153846156,0.5,0.38461538461538464,0.4385290096535146,0.4487179487179487,4,0.001,0,0,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.8,0.75,0.6666666666666666,0.9090909090909091,0.7784989441615229,0.7777777777777778,4,0.001,0,0,8,resize_cube128_hu_m300_1400
4,TEST,0.6,0.5,0.4166666666666667,0.7692307692307693,0.5661385170722979,0.5897435897435896,4,0.001,0,0,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.65,0.5333333333333333,0.4,0.9,0.6000000000000001,0.51,4,0.001,0,0,8,resize_cube128_hu_m300_1400
5,TEST,0.72,0.6666666666666666,0.6363636363636364,0.7857142857142857,0.7071067811865476,0.6948051948051948,4,0.001,0,0,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.69,0.6438011695906433,0.6133333333333333,0.7618181818181818,0.6756087618442197,0.6333131313131313,4,0.001,8
MEAN,TEST,0.5279999999999999,0.4925975473801561,0.47727272727272735,0.5725274725274725,0.5171520318281497,0.5440892440892441,4,0.001,8
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,0.7979797979797979,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
1,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,0.4935897435897435,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,0.5252525252525253,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
2,TEST,0.4,0.21052631578947367,0.16666666666666666,0.6153846153846154,0.32025630761017426,0.5512820512820513,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6464646464646465,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
3,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,0.5384615384615385,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,0.5757575757575757,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
4,TEST,0.68,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6793662204867574,0.75,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.75,0.7619047619047619,0.8,0.7,0.7483314773547882,0.6200000000000001,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
5,TEST,0.76,0.7692307692307693,0.9090909090909091,0.6428571428571429,0.7644707871564383,0.9155844155844155,4,0.001,0,0.3,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.69,0.686065162907268,0.7377777777777779,0.649090909090909,0.6916642035122097,0.6330909090909091,4,0.001,8
MEAN,TEST,0.576,0.5369770580296895,0.5651515151515152,0.59010989010989,0.5603684717157823,0.6497835497835498,4,0.001,8
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,0.7777777777777778,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
1,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,0.5897435897435898,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,0.5454545454545454,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
2,TEST,0.36,0.2,0.16666666666666666,0.5384615384615384,0.299572344757639,0.5128205128205128,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,0.6666666666666666,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
3,TEST,0.44,0.4166666666666667,0.4166666666666667,0.46153846153846156,0.4385290096535146,0.48717948717948717,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,0.6161616161616161,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
4,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,0.7115384615384616,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,0.6,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
5,TEST,0.8,0.7619047619047619,0.7272727272727273,0.8571428571428571,0.7895420339517227,0.8896103896103895,4,0.001,0,0.5,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6900000000000001,0.6824728487886382,0.72,0.6672727272727272,0.6903298374215463,0.6412121212121211,4,0.001,8
MEAN,TEST,0.568,0.5203809523809524,0.5121212121212121,0.6175824175824176,0.5534601386197007,0.6381784881784882,4,0.001,8
1,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,0.595959595959596,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
1,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,0.5961538461538461,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,0.5858585858585859,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
2,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,0.6153846153846153,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,0.696969696969697,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
3,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,0.5,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.6262626262626263,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
4,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,0.7435897435897436,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,0.54,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
5,TEST,0.76,0.7692307692307693,0.9090909090909091,0.6428571428571429,0.7644707871564383,0.8506493506493505,4,0.001,1e-05,0,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.62,0.6232898700288659,0.691111111111111,0.5527272727272727,0.6030870483856101,0.609010101010101,4,0.001,8
MEAN,TEST,0.568,0.5621854594680682,0.6318181818181818,0.5131868131868133,0.5482013187473026,0.6611555111555112,4,0.001,8
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,0.7777777777777777,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
1,TEST,0.56,0.47619047619047616,0.4166666666666667,0.6923076923076923,0.5370861555295747,0.5384615384615384,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,0.5959595959595959,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
2,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,0.3846153846153846,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6464646464646465,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
3,TEST,0.52,0.5714285714285714,0.6666666666666666,0.38461538461538464,0.5063696835418333,0.42948717948717946,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6161616161616161,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
4,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,0.7051282051282051,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.6,0.3333333333333333,0.2,1.0,0.4472135954999579,0.54,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
5,TEST,0.56,0.0,0.0,1.0,0.0,0.7337662337662337,4,0.001,1e-05,0.3,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6900000000000001,0.625015479876161,0.64,0.7454545454545454,0.658065190848068,0.6352727272727273,4,0.001,8
MEAN,TEST,0.56,0.3974548440065681,0.4166666666666667,0.676923076923077,0.4078326640233712,0.5582917082917083,4,0.001,8
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,0.7777777777777777,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
1,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,0.6346153846153846,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,0.5757575757575757,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
2,TEST,0.4,0.2857142857142857,0.25,0.5384615384615384,0.3668996928526714,0.5448717948717948,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6565656565656566,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.49358974358974356,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,0.5252525252525253,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
4,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,0.7051282051282052,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,0.61,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
5,TEST,0.84,0.8181818181818182,0.8181818181818182,0.8571428571428571,0.8374357893586238,0.922077922077922,4,0.001,1e-05,0.5,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.6799999999999999,0.6827751196172249,0.7399999999999999,0.6309090909090909,0.6799673192987971,0.6290707070707071,4,0.001,8
MEAN,TEST,0.592,0.5687205697528278,0.5969696969696969,0.5868131868131867,0.5715174929030622,0.66005661005661,4,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6464646464646464,8,0.001,0,0,8,resize_cube128_hu_m300_1400
1,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,0.48717948717948717,8,0.001,0,0,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,0.42424242424242425,8,0.001,0,0,8,resize_cube128_hu_m300_1400
2,TEST,0.44,0.46153846153846156,0.5,0.38461538461538464,0.4385290096535146,0.41025641025641024,8,0.001,0,0,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6969696969696969,8,0.001,0,0,8,resize_cube128_hu_m300_1400
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.5192307692307693,8,0.001,0,0,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,0.5555555555555556,8,0.001,0,0,8,resize_cube128_hu_m300_1400
4,TEST,0.76,0.7,0.5833333333333334,0.9230769230769231,0.7337993857053429,0.7115384615384616,8,0.001,0,0,8,resize_cube128_hu_m300_1400
5,VALIDATION,0.7,0.75,0.9,0.5,0.6708203932499369,0.64,8,0.001,0,0,8,resize_cube128_hu_m300_1400
5,TEST,0.64,0.6896551724137931,0.9090909090909091,0.42857142857142855,0.6241877839323592,0.7792207792207793,8,0.001,0,0,8,resize_cube128_hu_m300_1400
MEAN,VALIDATION,0.65,0.6859744816586921,0.8244444444444443,0.5,0.6322430255094231,0.5926464646464648,8,0.001,8
MEAN,TEST,0.5760000000000001,0.5862275065940975,0.6484848484848486,0.5164835164835165,0.5553102659097442,0.5814851814851816,8,0.001,8
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,0.8080808080808081,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
1,TEST,0.6,0.5454545454545454,0.5,0.6923076923076923,0.5883484054145521,0.5256410256410257,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
2,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,0.4545454545454546,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
2,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,0.4487179487179487,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
3,VALIDATION,0.8,0.8181818181818182,1.0,0.6363636363636364,0.7977240352174656,0.8282828282828283,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
3,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,0.5256410256410257,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
4,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.505050505050505,8,0.001,0,0.3,8,resize_cube128_hu_m300_1400
